公司全名,公司简称,公司规模,融资阶段,区域,职位名称,工作经验,学历要求,工资,职位福利
睦星科技（北京）有限公司,睦星科技,15-50人,天使轮,海淀区,通信、数字信号处理算法研发工程师,不限,本科,20K-30K,"培训机会,大牛共事,快速成长"
炫一下（北京）科技有限公司,一下科技,500-2000人,D轮及以上,朝阳区,视频/图像算法研究员,3-5年,本科,30k-50k,"薪酬可谈,急需,有期权,晋升快"
马上消费金融股份有限公司,马上金融,2000人以上,不需要融资,朝阳区,算法工程师（2019校招-北京）,应届毕业生,硕士,12k-20k,"持牌机构,五险一金,餐费补助,节日福利"
北京奇安信科技有限公司,360企业安全,2000人以上,不需要融资,朝阳区,反欺诈算法工程师(000450),3-5年,硕士,15k-30k,"大数据平台,精英团队,弹性工作,股票期权"
北京源清慧虹信息科技有限公司,源清慧虹,50-150人,B轮,海淀区,算法工程师（安全监测）,3-5年,本科,20k-40k,"二次医疗,福利补助,健身房,物联网"
全时云商务服务股份有限公司,全时,500-2000人,D轮及以上,朝阳区,高级音频算法工程师,5-10年,本科,20k-40k,"地铁周边,团队氛围好,发展空间大,福利待遇优"
北京精友世纪软件技术有限公司,精友,150-500人,不需要融资,海淀区,图像算法工程师,5-10年,硕士,20k-40k,空间大
搜游网络科技（北京）有限公司,搜游网络,50-150人,B轮,海淀区,高级3D算法工程师,1-3年,本科,20k-40k,"H5游戏,Web3D,游戏引擎"
北京酷我科技有限公司,酷我音乐,500-2000人,不需要融资,朝阳区,推荐算法工程师,1-3年,本科,20k-30k,"公司平台大,福利待遇棒,行业第一,领导好"
海尔优家智能科技（北京）有限公司,u,500-2000人,不需要融资,海淀区,语音算法实习生,应届毕业生,本科,3k-5k,大平台
北大方正信息产业集团有限公司,北大方正信产集团,2000人以上,上市公司,海淀区,算法工程师（人机交互）,不限,硕士,15k-25k,"团队氛围好,办公位置佳,同事素质高,技术前瞻性"
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,Feed流策略算法工程师,1-3年,本科,15k-30k,"年底双薪,带薪年假,专人培养,技术氛围好"
北京第三石科技发展有限公司,第三石科技,50-150人,B轮,朝阳区,高级搜索算法工程师/高级架构师,3-5年,本科,18k-36k,"六险一金,零食水果,国际氛围,前沿技术"
北京金山云网络技术有限公司,金山云,500-2000人,D轮及以上,海淀区,图像算法工程师,3-5年,本科,20k-40k,免费三餐
北京三体云联科技有限公司,三体云联,50-150人,A轮,昌平区,音频算法工程师,5-10年,本科,20k-40k,"带薪年假,扁平管理,定期团建,零食无限"
捷众普惠国际融资租赁有限公司,花生好车,500-2000人,B轮,东城区,算法工程师【动态定价收益管理】,3-5年,本科,20k-35k,"领导好,氛围好,技术好,独角兽"
深圳佑驾创新科技有限公司,MINIEYE,150-500人,A轮,海淀区,视觉算法科学家,不限,博士,30k-60k,"无人驾驶,计算机视觉,海归团队,扁平化管理"
北京搜狐新媒体信息技术有限公司,搜狐集团,2000人以上,上市公司,海淀区,广告算法工程师,1-3年,硕士,25k-40k,"工作氛围好,精英团队,大数据平台,弹性工"
青岛慧拓智能机器有限公司,慧拓智能,50-150人,不需要融资,海淀区,无人车算法实习生（感知、决策规划、定位导航、仿真系,应届毕业生,硕士,4k-6k,"不定期团建,有转正机会,技术分享会"
北京大米未来科技有限公司,VIPKID,2000人以上,D轮及以上,东城区,算法工程师（教育产品）,3-5年,本科,25k-50k,"福利待遇好,行业独角兽,技术氛围好,成长快"
爱笔（北京）智能科技有限公司,Aibee,50-150人,天使轮,海淀区,机器学习算法科学家/工程师 (推荐算法方向),1-3年,本科,30k-60k,"股权激励,顶尖团队"
北京顺丰同城科技有限公司,顺丰同城科技,500-2000人,不需要融资,海淀区,推荐系统算法工程师,1-3年,本科,20k-40k,"互联网背景,工作环境好,七险一金,年轻化团队"
众联智领科技（北京）有限公司,考拉FM,150-500人,C轮,海淀区,搜索算法高级工程师,3-5年,本科,25k-50k,"绩效奖金,五险一金,节假日福利,带薪年假"
北京优友动量网络技术有限公司,火萤,15-50人,不需要融资,石景山区,资深推荐算法,5-10年,硕士,50k-80k,"额外补助,上班弹性,双休,轻松开心"
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,金融联合建模算法工程师,不限,本科,25k-50k,"大平台,高福利,机会多,发展空间大"
北京京东世纪贸易有限公司,京东集团,2000人以上,上市公司,朝阳区,视频算法工程师,不限,本科,25k-50k,"待遇好,发展好,平台大,机会多"
北京世纪好未来教育科技有限公司,好未来,2000人以上,上市公司,海淀区,广告算法工程师,1-3年,本科,25k-50k,"五险一金,节日礼物,免费零食,地铁周边"
北京掌阔移动传媒科技有限公司,安沃传媒,150-500人,C轮,朝阳区,广告算法高级工程师,3-5年,本科,25k-45k,六险一金
北京捷通华声科技股份有限公司,捷通华声,150-500人,不需要融资,海淀区,指纹识别算法工程师（FPR）,1-3年,硕士,20k-40k,公司氛围好 技术大拿多 项目奖金
北京探境科技有限公司,探境科技,15-50人,A轮,朝阳区,语音算法工程师,3-5年,本科,30k-50k,"语音合成,声纹识别,语音降噪,语音增强"
微梦创科网络科技（中国）有限公司,新浪微博,2000人以上,上市公司,海淀区,搜索算法工程师,1-3年,本科,20k-40k,"核心部门,福利好,工作有挑战"
北京创新工场旷视国际人工智能技术研究院有限公司,创新工场AI工程院,150-500人,未融资,海淀区,3D重建算法工程师（医疗）,3-5年,本科,30k-50k,"发展空间大,技术前沿,综合提升,资源广泛"
北京国承万通信息科技有限公司,国承万通,50-150人,B轮,朝阳区,图像算法实习生,应届毕业生,硕士,4k-6k,"热门专业,大牛带队,可转正,同事友善"
上海觉非网络科技有限公司,觉非科技,15-50人,A轮,朝阳区,双目视觉算法工程师,1-3年,本科,20k-40k,"发展前景好,技术大牛,薪酬福利高,优质团队"
北京金山云网络技术有限公司,金山云,500-2000人,D轮及以上,海淀区,校招-计算机视觉算法工程师,不限,本科,10k-15k,"六险一金,技能培训,免费三餐,节日福利"
北京奇艺世纪科技有限公司,爱奇艺,2000人以上,上市公司,海淀区,推荐算法工程师,3-5年,本科,30k-60k,技术氛围浓 福利待遇好 海量数据 前景光明
鞍山能量吧文化传播有限公司,能量吧,15-50人,未融资,东城区,推荐算法工程师,3-5年,硕士,30k-50k,"大公司,福利多,大牛团队"
北京小唱科技有限公司,唱吧-时尚的手机KTV,150-500人,D轮及以上,朝阳区,音频算法工程师（校招）,应届毕业生,本科,10k-15k,"七险一金,租房补贴,用餐补贴"
北京卡路里科技有限公司,Keep,500-2000人,D轮及以上,东城区,算法专家（内容分发方向）,3-5年,硕士,40k-70k,"团队氛围好,福利待遇好,成长空间大"
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,推荐算法,1-3年,本科,28k-56k,"业务前景好,高福利"
微梦创科网络科技（中国）有限公司,新浪微博,2000人以上,上市公司,海淀区,广告算法工程师,3-5年,本科,24k-48k,"潜力大,氛围好"
北京世纪好未来教育科技有限公司,好未来,2000人以上,上市公司,海淀区,图像算法专家,5-10年,本科,40k-80k,"上市公司,升职空间大"
梅卡曼德（北京）机器人科技有限公司,梅卡曼德,50-150人,A轮,海淀区,算法工程师（计算机视觉方向）,1-3年,本科,18k-36k,"风口行业,大牛多,期权激励,上升空间大"
北京奇艺世纪科技有限公司,爱奇艺,2000人以上,上市公司,朝阳区,搜索算法,不限,本科,20k-30k,最大的视频搜索引擎，期权
致美生活（北京）科技有限公司,Plum,50-150人,B轮,朝阳区,推荐算法高级研发工程师,3-5年,本科,20k-40k,"团队大牛,核心岗位,顶配资源,氛围轻松"
北京布本智能科技有限公司,布本智能,15-50人,A轮,朝阳区,推荐算法实习生,应届毕业生,硕士,5k-6k,"技术氛围浓,月度团建,温馨生日会,转正机遇"
上海莱壳企业管理有限公司,wlaike,150-500人,B轮,朝阳区,图像算法工程师,3-5年,本科,25k-50k,"超高分红,诱人薪资,股票分红,高额补贴"
大鱼快乐有限公司,阿里文娱,2000人以上,上市公司,海淀区,优酷-视频AI技术专家-图像算法,3-5年,本科,16k-30k,"平台大,技术大牛,薪酬福利,培训体系"
北京锋巢信息技术有限公司,锋巢科技,150-500人,不需要融资,朝阳区,推荐算法工程师,3-5年,硕士,30k-50k,"晋升空间大,福利好"
广州优享网络科技有限公司,优享网络,50-150人,A轮,海淀区,推荐算法负责人,5-10年,本科,40k-80k,"双休,加班费,一线互联网"
南京苏宁软件技术有限公司,苏宁易购,2000人以上,上市公司,朝阳区,图像算法专家,3-5年,硕士,25k-50k,"500强,五险一金"
北京第三石科技发展有限公司,第三石科技,50-150人,B轮,朝阳区,高级搜索算法工程师,3-5年,本科,20k-40k,招募有潜力有眼光的算法工程师~
北京快乐茄信息技术有限公司,茄子快传,150-500人,B轮,海淀区,推荐算法工程师(000444),1-3年,不限,15k-30k,"行业独角兽,福利待遇好,团队大牛多"
上海觉非网络科技有限公司,觉非科技,15-50人,A轮,朝阳区,视觉算法工程师,不限,本科,20k-40k,"发展前景好,技术大牛,薪酬福利好,优质团队"
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,推荐算法工程师,1-3年,本科,20k-40k,"大平台,发展空间"
北京奇艺世纪科技有限公司,爱奇艺,2000人以上,上市公司,海淀区,视频理解算法研究员/工程师,3-5年,本科,20k-40k,前景好 技术氛围浓厚
北京超盟数据科技有限公司,超盟数据,50-150人,A轮,海淀区,机器学习算法工程师,3-5年,硕士,25k-45k,"前沿领域,新市场,新机遇,新挑战"
北京升鑫网络科技有限公司,青藤云安全,15-50人,A轮,海淀区,高级机器算法工程师,3-5年,硕士,40k-60k,"五险一金,不打卡,免费零食,节日福利"
上海励融企业管理咨询事务所,上海励融资询,50-150人,不需要融资,朝阳区,推荐算法工程师,3-5年,本科,25k-45k,"推荐算法,广告搜索"
北京小川在线网络技术有限公司,最右,150-500人,B轮,海淀区,高级推荐算法工程师,3-5年,本科,30k-60k,"五险一金,年底双薪,高薪高股,大牛云集"
北京微光果壳科技有限公司,微壳,150-500人,不需要融资,朝阳区,【语音识别算法工程师】,3-5年,硕士,25k-50k,"Geek,16薪,六险一金,海外旅游"
轻客智能科技（江苏）有限公司,MYNTAI小觅智能,50-150人,A轮,朝阳区,自动驾驶算法总监,5-10年,本科,18k-30k,"上升空间大,福利待遇好,弹性工作制,平台发展快"
北京钛氪新媒体科技有限公司,钛氪新媒体科技,50-150人,A轮,朝阳区,新闻推荐算法高级工程师,3-5年,本科,30k-60k,"新媒体,大数据,SaaS,新闻"
北京展心展力信息科技有限公司,展心展力,50-150人,A轮,朝阳区,推荐算法工程师,3-5年,本科,18k-35k,"环境好,福利多,房补,餐补"
上海基分文化传播有限公司,趣头条,500-2000人,上市公司,海淀区,推荐算法工程师,不限,不限,30k-60k,"六险一金,扁平管理,技术大拿"
蒙特卡洛科技（北京）有限公司,蒙特卡洛,15-50人,A轮,昌平区,人工智能算法研究员,1-3年,硕士,50k-70k,"年底双薪,五险一金"
北京太合音乐文化发展有限公司,太合音乐（百度音乐）,500-2000人,不需要融资,朝阳区,音视频算法工程师,3-5年,不限,15k-30k,"技术氛围好,高手多"
迈天龙（北京）信息技术有限公司,迈天龙,50-150人,天使轮,朝阳区,声学信号处理算法工程师,3-5年,本科,25k-35k,"公司前景大,高科技行业,福利好,技术大牛"
北京小米科技有限责任公司,小米,2000人以上,D轮及以上,海淀区,资深算法工程师（小米商业产品）,3-5年,本科,30k-60k,"大平台,期权奖励,牛人多"
天津讯铭科技发展股份有限公司,讯铭,150-500人,C轮,朝阳区,搜索算法工程师,3-5年,本科,30k-50k,"独角兽企业,丰富福利,快速成长"
秒针信息技术有限公司,秒针系统,500-2000人,D轮及以上,朝阳区,语音识别算法工程师,1-3年,本科,35k-60k,"大牛多,学习型组织,技术创新"
北京蜜莱坞网络科技有限公司,映客,500-2000人,C轮,朝阳区,图像算法工程师,5-10年,本科,30k-50k,"核心技术,上升空间,技术大牛,股票期权"
微梦创科网络科技（中国）有限公司,新浪微博,2000人以上,上市公司,海淀区,推荐算法专家,5-10年,硕士,80k-100k,"福利完善,重点项目,成长空间,内部氛围"
北京车之家信息技术有限公司,汽车之家,2000人以上,上市公司,海淀区,推荐系统高级算法工程师,3-5年,本科,30k-50k,"上市公司,超多福利,发展空间大,氛围好"
北京分音塔科技有限公司,分音塔科技,15-50人,天使轮,海淀区,机器算法工程师,1-3年,本科,15k-30k,优良培训体系，六险一金，一年2次调薪
蜗牛睡眠科技（天津）有限公司,蜗牛睡眠,50-150人,B轮,朝阳区,算法工程师（音频方向）,不限,硕士,20k-40k,"老板帅,活力团队,技术大牛"
北京睿思奥图智能科技有限公司,睿思奥图,15-50人,天使轮,海淀区,图像算法工程师,3-5年,本科,15k-20k,"弹性工作制,五险一金,带薪年假"
凤凰飞扬（北京）新媒体信息技术有限公司,凤凰网,2000人以上,上市公司,朝阳区,推荐算法工程师,3-5年,本科,30k-45k,"团队氛围融,八险一金,上升空间大,扁平化管理"
北京金山网络科技有限公司,猎豹移动,500-2000人,上市公司,朝阳区,算法产品经理,3-5年,本科,15k-30k,"七险一金,绩效奖金,弹性工作,员工福利"
玖富金科控股集团有限责任公司,玖富集团,2000人以上,D轮及以上,朝阳区,反欺诈（数据/算法）-万卡,不限,本科,25k-50k,大平台
开易（北京）科技有限公司,开易科技,50-150人,A轮,朝阳区,视觉算法工程师,1-3年,硕士,20k-40k,"自动驾驶,弹性工作,大牛云集,零食茶饮"
炫一下（北京）科技有限公司,一下科技,500-2000人,D轮及以上,朝阳区,图像算法高级工程师,3-5年,本科,30k-45k,"不加班,晋升快,17薪,奖金多"
